145.56987,263.82147,-112.47231,43.299061,-84.369804,-36.075077,-58.964157,-10.097836,-1.9143753,36.362293,-23.537222,11.630748,-8.6277447,-0.93074179,-1.4326539,-4.6850319
345.48764,216.66425,-181.52013,21.433882,-76.138329,-5.3877406,-50.975716,-11.202469,2.6262224,35.899609,-19.986166,8.200449,-7.5785737,-1.3721244,1.1526244,-4.2132034
325.78171,225.16074,-173.47162,4.5153522,-27.593693,49.451756,-47.976234,-17.583069,-4.2479243,33.941887,-11.289521,17.319843,-3.9895723,-3.237874,2.9718621,2.8792484
181.63522,266.5661,-163.47771,-3.3974168,-7.5091224,81.305626,-43.727863,-17.383194,-11.335305,33.159775,-9.5785007,21.98872,-2.4654365,-4.5943389,1.8363467,-0.3842487
43.60519,305.04684,-149.72316,0.46165749,-3.7273529,75.618065,-43.798901,-15.869198,-13.21951,37.153954,-11.251455,24.129765,-0.80284673,-7.7135634,1.7387419,-0.57596236
-94.21225,347.47342,-147.81339,4.8106065,-16.128851,67.417702,-42.014561,-16.637459,-13.194092,38.437057,-12.92026,20.626062,-4.0462294,-9.173605,-2.1335475,4.9332933
-212.4122,381.35263,-150.77039,13.065494,-50.065685,46.816574,-35.634403,-17.012161,-6.1625824,38.963455,-17.836109,9.4049177,-14.859587,-3.3164928,-7.9742246,11.008711
-177.62032,367.81573,-137.59244,27.251244,-72.519646,9.752574,-38.192287,-16.776083,-8.1798229,38.998089,-18.662645,7.126977,-11.656877,-1.27422,-9.4570875,12.233106
34.586475,308.30197,-140.10616,34.378212,-77.860741,-20.094311,-40.782288,-18.539398,-17.104385,39.124611,-16.116266,14.425826,0.35629448,-6.8853788,-12.658043,6.6023121
305.67981,233.77563,-182.77635,22.82522,-80.211769,-8.2198238,-38.695564,-12.967351,-18.359116,34.811653,-20.732338,16.617731,1.2624847,-12.033005,-11.340961,-0.9632836
368.30634,209.81238,-146.9874,11.757854,-29.972088,35.978062,-43.642872,-8.1041842,-19.773489,35.915749,-19.696074,15.44767,4.1232266,-8.843545,-14.198269,-5.6020474
242.9104,246.34149,-151.39824,-0.12752822,-9.2294331,76.674057,-40.294666,-10.717555,-9.9127541,38.258266,-21.218706,5.1674409,-3.7804101,-5.6120958,-21.426702,-1.6244949
71.134644,301.28128,-202.35875,-10.797915,-30.928049,97.097862,-33.544067,-11.802445,2.6115105,37.62109,-24.832458,-6.9115415,-17.136332,-5.5843816,-23.773474,2.0568011
-48.891033,331.19891,-169.24901,0.77576411,-27.730562,88.132874,-37.359283,-8.2866688,-3.6884229,36.824757,-23.26613,-2.7667079,-11.284028,-6.3575921,-22.331284,-3.3639054
-173.95297,364.57877,-133.21939,17.238766,-28.752676,59.266537,-40.098957,-6.1635046,-15.274625,34.885029,-18.290586,8.3817825,4.7693615,-13.431495,-15.405704,-10.857947
-201.1597,379.26495,-146.3584,28.733526,-56.044743,18.343466,-40.740231,-8.5513296,-16.576357,40.477341,-16.687431,13.083997,10.266233,-17.888565,-13.025276,-11.068765
-47.900902,331.75372,-133.94865,40.798878,-69.86454,-15.74083,-44.403027,-10.844542,-13.934655,42.84528,-17.873529,15.221526,9.0427904,-15.732402,-16.422279,-6.8832812
228.39081,252.00789,-148.7084,35.62904,-70.861313,-21.803869,-46.211311,-13.203473,-10.676763,45.067551,-18.461317,15.124742,5.9558768,-13.301771,-20.899504,-4.9831834
355.03214,222.66887,-185.81743,13.442116,-51.114403,24.573547,-44.768028,-12.742896,-10.002635,43.389336,-21.642973,13.554612,2.6053705,-11.837142,-19.87299,-7.9307795
280.94095,242.47357,-170.24057,1.403776,-18.286884,68.005165,-46.070786,-10.52677,-13.191838,40.540161,-23.179432,16.921484,4.7415266,-12.641803,-15.303077,-10.027315
149.35429,267.8031,-90.686287,7.6015573,15.414177,74.88382,-60.954762,-14.365764,-8.7001305,40.024979,-23.477364,16.208042,3.2531192,-8.2714272,-16.234331,-1.9234884
36.869507,286.69519,-18.887768,20.335627,27.221561,61.100716,-76.943199,-19.313974,0.21481772,34.384232,-30.383467,10.278827,-4.7629623,-1.5334047,-16.158178,7.3388
-128.14696,338.10141,-48.139381,20.21114,-3.4285281,54.487095,-72.008736,-15.338312,-0.015064023,32.569,-33.512798,9.7229424,-6.31078,-6.8686714,-14.442323,5.0473433
-208.77693,365.79889,-77.929169,27.244141,-44.051643,30.324169,-64.41893,-8.9045362,-6.0396752,28.049799,-33.911064,11.951336,-1.780799,-14.871806,-13.050906,-0.050219294
-116.65343,337.28091,-79.069679,36.475182,-63.805767,-10.239054,-64.818436,-10.461504,-9.9847422,25.809448,-33.42836,16.572134,5.1707425,-18.281467,-11.227991,-5.2511039
130.55847,269.57156,-108.70104,34.708431,-72.351906,-38.776173,-66.141899,-18.574326,-8.1303215,28.524031,-28.347435,22.143957,7.4705372,-18.988657,-8.7265329,-8.3396797
342.27597,210.79248,-123.11753,25.017916,-56.941509,-21.269787,-73.711288,-20.487757,0.85384578,28.080877,-31.852348,18.60511,2.861748,-11.525065,-4.141849,-8.3568201
324.22372,215.02309,-111.47218,12.266175,-19.621492,32.102634,-80.52697,-18.331093,7.2071056,30.107273,-33.209259,16.555407,0.43204412,-9.280798,0.99352896,-4.8890557
191.47612,255.17566,-102.65533,5.3264947,3.8213606,68.509705,-82.584953,-18.654015,6.1000843,31.719189,-31.814421,15.714378,2.5313671,-9.50214,5.6041632,3.9255645
54.771881,293.90939,-95.403488,4.3487458,3.8286474,73.6008,-81.510231,-19.472654,5.8910213,26.688078,-36.687824,12.885207,1.1560694,-8.9913883,6.3144956,9.2675295
-63.665924,317.59744,-43.416248,13.674972,16.889332,60.484417,-86.523033,-24.060383,4.8054156,21.268085,-35.111122,15.028288,-3.884212,-4.2703438,5.355804,15.809248
-166.50824,342.16623,-11.395618,29.596945,6.0352287,21.578215,-87.007813,-30.387571,1.0564222,22.997606,-31.192921,19.821556,-2.3860312,-0.33875772,3.9193802,18.029339
-138.32988,337.65918,-20.017508,40.371399,-23.921007,-18.106813,-79.54229,-31.142315,-9.2690268,22.773788,-26.865353,28.081797,3.719914,-3.6806238,4.9181643,8.840765
60.751953,287.78708,-67.638184,38.493244,-46.435032,-39.707283,-70.209206,-29.793266,-15.059217,25.982954,-21.424465,31.039309,5.5844216,-5.1970162,5.991878,0.84223318
312.26151,230.52556,-152.43713,15.281419,-56.070618,-20.849495,-56.838955,-30.140934,-14.744825,26.774683,-21.446503,29.744617,1.1811492,-7.7958288,3.3097324,-3.5988555
345.99881,229.63681,-198.96205,-12.589481,-32.535561,39.873707,-46.868423,-29.563412,-14.257428,21.339262,-19.471729,27.663038,-4.2454214,-8.1194582,3.304554,-4.2409415
227.54259,258.21118,-170.87228,-18.758501,-1.8119113,73.016953,-46.398151,-29.355072,-14.866746,19.919895,-18.036362,28.510469,-5.0657177,-5.0300488,3.5963342,1.5116895
89.339355,285.92511,-102.43094,-6.1461358,19.35886,66.977348,-56.378342,-28.568609,-14.815957,23.206398,-19.260983,31.426186,-3.5041232,-2.4380569,2.5108581,9.7531471
-47.823383,330.65997,-120.32967,-1.3509449,-0.86902875,64.252396,-50.559063,-23.626831,-18.161795,24.946318,-18.183371,32.832478,-1.5817314,-4.1947026,7.0067468,12.757839
-185.00323,372.3782,-126.5631,5.803493,-27.14312,50.886406,-47.904415,-20.564379,-25.594435,21.585163,-18.328833,35.464405,-0.70422006,-4.5022049,12.962155,12.80886
-209.46364,380.28711,-135.96643,17.558205,-60.680702,17.749506,-48.798962,-19.797421,-28.557636,19.651041,-19.851707,34.345116,-0.22733733,-8.1469049,13.855044,7.3242731
-71.298866,350.39554,-202.07253,16.664461,-108.05949,-5.020081,-33.354141,-19.732809,-31.311195,19.158796,-19.765163,31.031944,-0.20080574,-13.561037,13.310992,1.5459752
210.4325,267.0076,-232.87856,10.94998,-115.63649,-6.580802,-27.160606,-21.216625,-33.602222,15.71367,-24.849901,28.343245,-5.435173,-11.429874,15.75043,6.8417001
349.09039,225.02954,-227.73763,-1.0414423,-73.954376,33.247795,-29.798279,-18.489212,-33.341415,17.719147,-24.844807,24.66839,-2.6681542,-9.5384989,15.350436,9.8435526
275.54861,246.09935,-207.63458,-10.404615,-41.607422,72.226402,-31.306383,-12.645342,-31.311152,20.488878,-24.4072,20.228222,-4.0166636,-3.3259385,15.900364,3.695303
118.29238,289.21246,-201.59764,-14.11037,-38.677513,87.730682,-31.710482,-9.4267797,-27.113499,22.915783,-27.81296,14.581301,-12.854226,0.083709046,13.250934,-6.4034271
-12.035959,321.79227,-169.06454,-8.6619806,-35.976109,80.365089,-34.972305,-9.2818384,-24.057804,26.373795,-25.467716,11.776287,-13.401072,1.4848753,7.3882413,-11.437659
-149.25873,358.24384,-143.41161,3.6818841,-36.183865,59.797577,-33.466629,-13.010972,-25.921581,26.078728,-22.281418,13.803,-13.309184,3.2818394,6.5280433,-10.072732
-225.99153,383.65485,-172.73232,14.186286,-60.08691,22.5401,-21.652843,-18.889879,-31.336624,30.445955,-15.020328,20.364681,-10.905606,-2.52584,5.7211614,-1.7686456
-129.04559,357.27902,-165.51906,27.483372,-69.528214,-15.184072,-23.964935,-20.616861,-32.621059,32.997837,-7.0721159,27.225161,-0.71229643,-6.3424149,6.7378879,4.3571801
144.84865,278.59897,-170.80635,36.065876,-75.643776,-33.561058,-30.074993,-18.889832,-29.705256,33.252377,-7.3963919,27.504772,4.93923,-9.6633949,5.3999591,4.5149369
347.72891,231.44061,-236.12506,14.66918,-69.070656,-1.8747944,-23.911459,-18.75631,-17.335543,39.517456,-5.391818,19.813961,-2.7246523,-8.476244,1.8809896,4.5490155
319.95273,241.37236,-234.70645,-2.1889677,-31.765127,46.067867,-24.019489,-18.639175,-11.985182,45.420265,-2.3352549,17.44322,-6.3454428,-4.324019,-2.1594102,0.29603264
189.75656,270.8356,-187.60107,-0.53258198,4.8469019,62.524799,-31.354553,-20.364456,-13.520655,47.510693,-2.1184487,18.321371,-2.2387729,-4.1346517,-7.4636316,-2.8661196
29.042974,323.63004,-209.40222,-6.8854594,1.6628939,63.28648,-29.414568,-23.171604,-4.797688,52.101097,2.9908845,14.15177,-3.928179,-2.7787952,-11.921929,-1.8434193
-108.24258,361.45294,-176.91342,0.70959842,1.9719138,51.404186,-33.666172,-24.521479,-4.3266654,55.198555,3.3732259,14.388012,-1.2728565,0.5591765,-15.168654,-2.1745279
-197.67867,374.39944,-100.59936,25.986094,3.5031161,11.656039,-44.736874,-25.864687,-2.0653956,56.943245,4.6179848,11.896111,2.9894774,6.2403369,-16.665373,-0.93035758
-160.08372,359.89838,-91.613914,43.516571,-22.88059,-30.580616,-46.006912,-25.726118,-5.2127199,54.862976,8.0213747,14.823861,6.1729212,4.6574588,-16.771118,-4.4952331
53.285702,303.01611,-140.70221,45.004345,-51.199871,-51.140556,-41.790478,-22.433081,-7.5344186,50.730862,3.970705,16.733871,9.8597593,-2.1906662,-15.49755,-8.4361897
312.83298,237.60583,-207.6971,28.469431,-52.750946,-31.957191,-34.954426,-20.970839,-3.7680135,50.93856,6.4574018,15.903054,7.9410229,-2.3883157,-15.283152,-10.932868
348.74615,237.16806,-246.51854,4.9778328,-31.225134,30.245512,-30.84058,-17.370655,-3.8268583,50.087868,8.6251173,15.04536,9.6196051,-2.7179987,-13.597831,-13.388426
224.25603,280.58517,-274.85629,-9.87607,-23.441721,77.763733,-25.983133,-11.249629,-3.7417939,51.099342,6.1166134,11.95745,9.7001534,-6.0075755,-8.209383,-10.114251
77.990364,316.56787,-228.51036,-1.6902555,-9.1365147,76.99012,-33.621223,-11.161696,-7.5760112,55.270458,5.6011143,15.55503,14.121669,-6.5084748,-4.7618442,-7.2749038
-44.848392,345.61807,-186.43552,11.153813,-12.259245,62.174793,-42.1441,-9.8538876,-9.6841431,56.973164,4.3668838,19.185629,18.054495,-7.5466919,-1.8822864,-3.2793798
-182.66553,384.05737,-195.0925,17.903297,-36.308369,48.967323,-40.238094,-7.8751392,-5.7386923,57.418701,2.7132657,16.932018,13.837257,-8.5147467,2.5938272,-0.80648333
-193.25746,385.14325,-192.30739,29.362072,-64.972023,14.192416,-42.5569,-12.790419,3.9679813,58.88747,0.64199191,7.0642071,7.9352598,0.057932083,0.25703347,3.7633395
-26.780771,325.28513,-160.71579,46.018894,-82.2966,-32.218735,-50.508274,-14.210472,6.5934052,53.281082,-2.7709603,3.0098915,2.9352019,5.6150584,-1.7105047,7.9417992
265.27209,232.1785,-148.3511,47.853836,-76.230957,-39.289318,-54.594368,-10.697586,-1.0869373,45.787041,-7.2098188,4.3024831,4.0218282,5.1993289,3.1667857,6.8037758
391.86685,201.95337,-168.78391,25.115332,-45.116734,11.821306,-51.264362,-12.305229,-2.5296297,47.854206,-9.6760406,2.2462604,2.5034328,7.2041268,1.4477357,7.2675757
300.4921,229.95753,-168.6779,8.7982073,-18.419537,62.181801,-51.23724,-10.368833,0.98060042,47.271675,-13.104429,-0.81376129,2.0566702,7.4272642,-0.14987007,4.7714133
154.78023,266.50058,-146.38814,7.591526,-11.050572,81.277786,-57.47224,-5.0405526,1.6998495,46.064766,-16.733749,-6.0224185,5.2062197,6.3541398,0.75602001,-6.6079197
39.095634,290.75177,-97.87841,18.701981,-8.8010807,65.504807,-67.484612,-4.4263487,-1.3237643,40.229256,-22.155523,-3.8215797,9.4803886,2.2751846,-0.020860303,-10.398623
-104.62083,331.1044,-69.970375,28.024817,-12.318574,50.636311,-68.845032,-1.0670145,-8.3446302,33.262733,-21.204536,0.42734447,17.114468,-4.8031979,7.0875525,-6.9460325
-184.74156,362.03839,-100.62777,34.258438,-44.73877,25.707542,-61.098175,-1.1348029,-15.652216,32.252285,-19.049694,6.9599733,18.991844,-8.7517967,14.989524,-2.4413133
-101.2676,344.8428,-129.27332,42.288673,-76.710686,-8.3382826,-57.061996,-7.0059972,-18.350571,32.425377,-19.301308,15.058994,17.316355,-9.9482756,15.906307,5.6239791
152.15105,275.67734,-156.99394,40.262363,-91.975792,-24.233986,-57.585991,-9.8605309,-11.814761,35.893402,-18.236538,13.413082,13.637817,-8.1649914,15.230547,8.1018944
375.50916,209.53633,-164.09039,28.405712,-74.094032,4.6477909,-64.972771,-11.880787,-3.8322666,37.417469,-18.483541,11.625049,11.429117,-2.328371,15.193489,6.5130634
363.84705,205.7114,-112.91301,20.405987,-23.339199,47.662079,-75.379684,-16.182522,3.2250888,39.705517,-17.319906,10.928718,9.5048466,3.9279387,13.172648,9.8847179
226.16045,244.57497,-84.651215,14.104303,7.6744022,67.764366,-79.129547,-20.366653,4.861866,40.449528,-14.462274,9.7824631,6.5182209,4.498538,8.9183121,14.166297
80.244354,288.11578,-75.687927,15.075272,6.4924884,65.355545,-78.290222,-20.043098,0.1220295,36.925705,-17.995386,13.688487,8.7436399,0.39827451,6.2600293,9.0150909
-58.892883,323.17365,-41.638607,21.863798,8.3066568,50.936409,-81.784142,-21.260201,-0.19258904,35.499508,-19.836617,15.349095,6.0431991,5.835803,3.238008,3.6553719
-144.03973,335.4408,34.026867,37.38998,11.291458,16.848547,-90.19989,-23.994638,-4.7933064,31.825655,-20.120283,15.760818,4.8776045,13.111686,-3.6159806,-2.9027812
-110.35747,324.33646,32.585453,44.647335,-18.191475,-17.327524,-84.529999,-27.819592,-8.4149094,29.262039,-20.473083,18.587181,5.966783,11.175977,-2.8163121,-4.8822756
67.378273,285.02597,-70.282341,32.361496,-64.16037,-32.079937,-68.041077,-33.686726,-4.8646297,27.615582,-17.186838,16.674129,-0.9300788,5.9729686,-2.3411102,0.055518713
312.66986,231.01991,-162.65912,9.5235128,-80.953873,-9.7281904,-60.182491,-34.300541,-4.2413192,23.129782,-16.527079,20.132774,-3.414891,-1.5309931,-3.2765055,-0.41773114
352.46033,229.85394,-202.29424,-9.7443047,-54.872955,44.621895,-58.177101,-31.543541,-2.4061849,25.600647,-12.661661,25.19944,0.054281227,-1.3167992,2.9935181,2.1516426
244.33051,254.81377,-166.13707,-14.126695,-14.87553,79.347809,-63.424911,-31.557465,2.7300012,26.976931,-13.139749,22.075943,-5.0987825,9.6482983,5.503511,10.795986
96.018219,291.84692,-135.12361,-15.298863,-1.5755268,81.729462,-73.918167,-32.603313,19.117373,30.156116,-17.973028,11.000644,-19.790354,20.9893,2.3600421,11.75491
-40.947392,332.25415,-133.02083,-11.046188,-12.037388,66.792946,-74.594315,-32.612667,23.87842,32.82296,-18.870199,9.4093218,-23.682299,19.38973,1.7559992,7.2018085
-184.55101,376.09262,-133.53329,-1.3926028,-27.691467,43.94722,-68.480934,-33.945847,14.157954,30.177269,-14.479458,18.981485,-14.225158,9.0989027,6.9744225,7.0727825
-205.59979,383.3508,-129.20316,9.7958918,-43.982925,1.9499573,-67.345383,-39.018688,9.7689953,30.039442,-5.5102448,26.598303,-4.5580616,3.2681565,8.3778667,2.917537
-35.964882,332.63898,-111.76345,23.000549,-48.368633,-39.850731,-71.631439,-43.189415,8.248805,32.061134,-1.9317411,30.911633,2.9657276,1.5185778,10.474193,4.6349735
253.144,248.38446,-117.44717,23.503094,-33.27169,-54.313133,-73.189575,-44.197647,7.4292006,30.815655,-4.9008665,32.681858,3.4601021,1.7670544,7.8653159,5.8081822
378.59888,211.698,-115.97573,8.2437639,5.5329065,-19.316608,-74.95359,-40.697403,6.7063894,29.79674,-7.5183263,32.982399,0.45074844,1.508023,4.4397721,-3.5110731
297.57568,237.10449,-114.01633,-0.78002107,36.857441,26.835196,-76.697495,-38.073498,7.758532,32.768826,-7.7500758,34.306229,3.7287645,-1.5217466,6.8372245,-3.196687
137.5672,289.91559,-134.74692,-4.5613523,37.556866,50.627144,-73.83699,-39.345036,11.027326,35.994587,-4.3517122,34.474205,6.7934995,-5.2930856,9.6166945,5.795547
0.79832888,328.79538,-144.34538,-3.2338393,21.362349,50.166508,-71.199242,-39.878948,15.819964,37.309204,-4.8332801,30.232931,0.86189675,-2.6969759,10.222604,12.90076
-160.5466,377.94229,-172.63712,-3.7721491,3.7141407,43.479202,-63.672371,-41.400898,21.162739,37.817245,-6.0669136,26.088022,-4.9680104,-1.3391544,8.7739792,13.90803
-234.42522,399.75406,-177.40987,2.7865682,-20.301174,10.735919,-57.227921,-39.957771,18.835911,36.58868,-5.9993148,25.902349,-7.5221076,-3.4768784,4.6495314,5.7046466
-126.55988,356.33542,-128.95439,20.818272,-31.090836,-35.669865,-58.187416,-40.529011,8.2054176,30.264162,-10.625218,29.636385,-8.325819,-4.6794376,-1.8295096,1.7997607
164.83928,254.96156,-55.761662,36.200481,-13.868261,-68.704597,-71.543228,-45.960934,2.1582882,24.264544,-18.911036,31.202965,-7.4593325,-4.7426171,-6.4655347,8.2227612
387.02353,187.35463,-46.60725,24.478067,17.233624,-42.380527,-74.854401,-44.943466,-2.45787,22.127102,-18.250933,31.071657,-3.2950804,-4.7943244,-4.3587589,12.521164
337.78348,210.17241,-105.29427,2.3641832,27.024723,21.137827,-61.224594,-36.274593,-7.7271523,24.336126,-18.648754,29.571619,2.8264995,-16.026402,-5.4821587,10.77995
189.55688,256.52182,-128.84105,-5.4270191,29.993082,52.654655,-55.014408,-30.463297,-12.410273,31.905655,-23.122561,31.968216,9.5355978,-25.774914,-12.47648,3.7847281
21.705044,317.79318,-193.34901,-15.472365,5.9076266,60.583225,-44.536194,-28.683237,-12.069507,31.914284,-14.685978,32.058876,9.0893049,-25.905127,-5.5893774,2.2486868
-139.05937,372.64398,-237.42969,-16.574442,-24.83507,60.547596,-39.04343,-25.323324,-1.0118341,32.612038,-10.240058,18.862391,2.8545883,-23.199713,-5.0350871,2.2158401
-247.72105,402.5206,-220.83788,-0.87947059,-47.000385,25.901688,-45.576023,-27.961281,9.8772726,41.743782,-11.688657,11.079239,-4.47507,-12.448721,-5.9684439,3.3637416
-207.77164,391.97488,-216.23486,13.011734,-63.01366,-15.163843,-47.111488,-30.605267,9.6951838,44.701401,-7.3476148,15.205956,-5.3210597,-4.2165174,0.34320834,3.9228635
16.06123,332.34802,-238.93814,16.834482,-74.992844,-38.559395,-43.103165,-28.567764,2.8266397,47.484276,-4.3652129,21.179132,2.064949,-8.6292028,-0.046666771,0.24320298
