-0.0000,-10.5262,1.1845,6.7333,4.1356,-1.3699,-1.0012,-39.9253,-5.5531,6.9299,7.0941,-4.9843,0.5133,-6.2766,-3.5873,-3.0297,
-0.0000,-5.7128,0.0473,7.4981,3.0913,-8.2759,-0.2422,-39.6349,-5.0193,7.7095,3.0477,1.2623,-0.0848,-2.3316,-3.4171,-3.7159,
-0.0000,2.0722,-2.0101,5.4873,1.8481,-14.4702,-0.1301,-49.4520,-4.2863,9.5889,-5.2382,5.2230,-0.4998,1.7781,-2.7968,-3.4333,
-0.0000,6.9342,-2.9137,1.9329,-2.4265,-15.1514,-0.5260,-58.9285,-2.3099,10.2182,-12.4065,5.7413,-0.2996,5.8509,-2.6417,-2.0405,
-0.0000,5.0978,-1.7817,-3.4865,-12.4921,-6.6195,-1.9754,-60.4749,1.5737,8.6581,-15.1229,2.7990,0.3742,8.7656,-3.8751,0.2170,
-0.0000,-5.8900,0.1468,-11.6647,-26.6212,12.3151,-4.2305,-46.9894,2.2687,7.1377,-10.6120,-0.0998,1.1378,7.5822,-6.7552,1.1518,
-0.0000,-16.2786,2.5126,-8.7201,-21.9009,19.2794,-5.9211,-35.2548,1.6305,6.4243,-0.8656,-8.5915,1.1837,0.6240,-8.7518,0.5549,
-0.0000,-14.4181,2.9785,2.2795,-2.0071,6.9537,-5.6537,-42.8827,1.0414,7.2315,3.2152,-16.4330,0.5761,-6.1125,-7.2344,-0.0676,
-0.0000,-9.1804,1.7782,7.7496,6.6865,-1.9197,-3.7516,-49.7736,-1.3591,8.3640,3.9320,-13.6420,-0.1006,-5.2148,-4.4031,-1.1805,
-0.0000,-4.2730,0.8126,9.9890,9.5863,-8.4749,-1.9870,-53.3504,-2.2550,8.9179,1.4523,-9.2791,-0.3150,-2.6427,-2.7994,-1.9366,
-0.0000,2.7838,-0.0272,12.7192,13.5831,-18.1839,-1.1547,-61.5094,-0.4886,9.1214,-3.6247,-7.7113,-0.6706,-0.5945,-1.7244,-1.7646,
-0.0000,7.4103,-1.3411,8.6251,4.1200,-18.2125,-0.4959,-63.9111,0.9040,8.6745,-8.3509,0.9792,-0.9534,6.3146,-0.7266,-1.1573,
-0.0000,7.6208,-1.3136,2.5775,-5.1490,-12.6968,-1.5993,-63.9563,3.4326,8.1695,-13.0720,0.6828,-0.5763,8.6806,-2.3282,-0.1542,
-0.0000,2.8357,0.2565,-2.4755,-8.3612,-3.7692,-5.4016,-65.2157,7.3030,7.9328,-15.7157,-13.0588,-0.0026,4.4185,-6.2612,1.6825,
-0.0000,-5.8894,2.8418,-3.4562,-8.7988,6.7600,-8.8280,-62.6219,10.3274,6.4348,-10.0161,-26.8140,0.3269,-1.1729,-9.1003,3.3460,
-0.0000,-10.5530,3.8807,4.0472,0.5970,4.8844,-7.9411,-55.0880,7.6122,5.7402,0.4922,-26.9610,-0.0213,-4.7277,-7.8299,1.9675,
-0.0000,-9.3710,2.6768,9.4595,7.9140,-0.5260,-5.1496,-52.3436,2.2300,6.4483,6.2259,-18.2543,-0.6269,-3.8071,-4.1922,-0.0357,
-0.0000,-4.6525,1.0090,10.7586,8.0416,-4.9574,-2.9841,-54.8674,-0.3993,7.3219,6.0053,-9.0413,-1.1118,0.8450,-1.4673,-1.0342,
-0.0000,0.8579,-0.6787,9.4359,5.7562,-9.0976,-2.4003,-60.1733,-0.5548,8.4483,1.4074,-3.1604,-1.5772,5.1918,-0.5005,-1.1895,
-0.0000,6.4971,-2.1143,8.2566,4.4242,-14.5483,-1.8596,-64.2557,-0.1236,9.5445,-5.1539,1.7301,-1.8633,9.3109,-0.1853,-1.4337,
-0.0000,8.3861,-2.1867,3.9217,-2.3843,-13.7386,-2.5696,-63.6627,2.7252,9.2770,-11.8299,2.1832,-1.5550,11.6719,-2.0373,-0.8072,
-0.0000,4.0009,-0.5125,-2.1907,-13.3635,-4.5053,-4.7281,-59.5043,7.4247,6.5541,-13.3367,-2.5206,-0.7760,10.7604,-4.8443,1.4177,
-0.0000,-5.8769,2.2615,-5.7540,-18.2183,8.9786,-7.2439,-53.0042,9.6406,4.2981,-8.4040,-14.0312,0.2672,5.3872,-7.9101,3.0104,
-0.0000,-13.3255,3.2812,-3.0308,-12.5804,14.5943,-6.6014,-45.2158,4.7753,4.7603,1.4715,-17.7394,0.6026,-1.2304,-7.7995,1.2434,
-0.0000,-14.1412,2.5395,2.3864,-6.2670,10.4749,-3.9300,-38.8102,-0.8013,5.5140,8.8118,-9.5109,0.2022,-1.6150,-5.1973,-1.1317,
-0.0000,-11.1750,1.0521,5.0987,-4.0909,4.2087,-1.6328,-35.9329,-4.3278,6.6119,9.5912,1.3622,-0.2175,1.9445,-2.9772,-2.6746,
-0.0000,-7.4280,-0.3976,4.4987,-7.1550,-0.2285,-1.0675,-33.7955,-4.4580,7.2838,6.4698,10.6150,-0.8504,7.0694,-2.3402,-3.1846,
-0.0000,-3.1363,-1.7807,3.3177,-12.4451,-4.9303,-0.8162,-32.2047,-3.0564,7.6373,1.8598,21.2816,-1.5124,14.4111,-1.7770,-2.9756,
-0.0000,1.2355,-2.6257,-1.2317,-18.6106,-4.0788,-0.1645,-39.5962,-2.4308,7.8753,-4.7942,23.4440,-0.9452,18.0767,-1.3025,-2.0590,
-0.0000,-0.4310,-2.1540,-8.8209,-27.3484,6.0358,-0.6636,-41.0246,-2.0560,7.2047,-8.5084,18.2273,0.0739,17.0495,-2.6948,-1.2511,
-0.0000,-4.5702,0.7782,-10.8908,-23.6019,13.9206,-3.3520,-49.3791,2.3191,5.5218,-10.5313,-5.9485,1.3347,7.3273,-5.9748,0.7645,
-0.0000,-10.6274,2.9976,-6.3728,-11.1699,16.6312,-5.1255,-52.4959,2.5153,4.8996,-4.1804,-23.3751,1.8041,-2.9002,-7.2587,1.1882,
-0.0000,-14.2611,2.4204,0.6541,-0.4507,11.8598,-4.5600,-44.9329,-1.9346,6.1649,4.9692,-17.5091,0.9040,-5.0667,-5.4615,-0.5904,
-0.0000,-11.6012,1.0371,5.5898,5.1739,4.3085,-2.8363,-44.1310,-4.9492,7.3907,7.6005,-8.3806,-0.0463,-2.2167,-2.6068,-1.8318,
-0.0000,-7.0946,-0.4832,5.4905,3.6240,0.0858,-1.3409,-46.5113,-6.6098,8.3711,5.2864,-0.4224,-0.3290,1.9046,-1.0733,-2.4873,
-0.0000,-1.6875,-1.8686,5.3922,2.9611,-6.6772,-0.9782,-50.8075,-5.9248,9.4810,-0.0420,5.0458,-0.6848,5.5898,-0.8160,-2.5569,
-0.0000,4.2251,-2.6975,4.7654,1.8549,-13.6882,-1.6151,-55.7348,-2.5445,10.3043,-8.4756,6.9468,-0.9498,9.8032,-1.8024,-1.9930,
-0.0000,4.8183,-2.3460,-0.6345,-7.6756,-8.6422,-2.2354,-56.2972,0.1448,9.4498,-12.8781,5.9896,-0.4546,12.1276,-3.2585,-0.9698,
-0.0000,-1.5820,-0.7145,-7.3749,-17.0947,5.2832,-4.3945,-54.7111,2.0796,8.3328,-12.3416,-2.1959,0.4642,10.4197,-5.6635,0.7876,
-0.0000,-9.5770,2.3508,-6.7808,-13.6062,13.6227,-7.0655,-54.2631,4.8841,6.4958,-7.4485,-19.9112,1.1940,1.8991,-8.3655,2.3028,
-0.0000,-16.2249,3.0835,-0.7648,-6.7842,14.0138,-5.8071,-40.7670,-0.2422,6.7438,3.6505,-16.7312,0.7675,-0.8124,-7.2610,0.0916,
-0.0000,-14.5953,1.9755,6.8214,6.5571,2.7054,-4.8181,-38.7901,-3.6392,9.1311,5.4763,-12.2835,-0.0088,-0.8114,-5.9297,-1.7662,
-0.0000,-6.9739,0.7420,12.0001,18.4511,-11.1641,-4.3246,-49.9401,-2.8596,10.5500,-0.1429,-13.9706,-0.4725,-1.6671,-4.9107,-1.9192,
-0.0000,-3.3870,-0.3577,10.7921,12.6550,-11.9170,-1.9992,-49.4728,-4.4730,10.1037,-0.9136,-3.9580,-0.6533,4.1618,-2.5500,-2.4199,
-0.0000,1.2291,-1.6402,6.4885,1.7171,-9.7686,0.8526,-52.4438,-5.7755,8.6502,-3.0346,7.5695,-0.3288,10.7661,0.4464,-2.1180,
-0.0000,4.8378,-2.2289,0.1680,-6.8409,-5.9766,0.6710,-61.3800,-3.8762,8.5374,-9.7654,7.1588,0.3521,13.1826,0.0916,-0.7803,
-0.0000,0.4809,-1.1001,-5.9818,-15.6331,3.6651,-1.8258,-57.3063,-0.8421,8.1203,-12.1122,1.9382,1.0232,13.1972,-3.2690,0.4460,
-0.0000,-8.7763,1.2707,-8.8715,-16.8049,14.5863,-5.5134,-51.3824,1.5955,7.8320,-9.3116,-11.8949,1.6317,6.5701,-7.4474,1.5299,
-0.0000,-14.3927,2.7388,-2.7975,-5.1124,14.3581,-6.4799,-49.2449,0.3334,8.1988,-1.7180,-21.5525,1.3341,-0.9391,-7.8802,0.8486,
-0.0000,-14.7906,2.2945,3.8774,2.8605,8.1160,-4.4153,-44.3569,-3.4650,8.5258,4.9905,-15.0510,0.6792,-1.8939,-5.3775,-0.9560,
-0.0000,-14.3051,0.4877,4.3796,-0.0484,4.1800,-2.1124,-31.5549,-8.0228,9.6939,7.1072,1.7476,0.1105,1.9175,-4.0696,-3.4187,
-0.0000,-12.6076,-1.0639,2.2366,-6.4988,1.5029,-0.7823,-21.3021,-9.7766,10.3894,4.9679,15.0238,-0.3386,6.4972,-4.1467,-5.0745,
-0.0000,-4.0483,-2.1740,2.8015,-5.5135,-6.9383,0.3511,-33.5592,-7.7144,10.2216,-1.8648,16.6153,-0.3984,8.5422,-2.6871,-4.2838,
-0.0000,2.7554,-2.2967,0.6263,-9.6275,-10.0156,0.6853,-46.3164,-3.5101,8.5506,-9.1127,14.5419,0.0272,10.8799,-2.1098,-2.2431,
-0.0000,1.7466,-1.6781,-6.3377,-19.7956,-0.9895,-0.3739,-49.2031,-0.9761,7.1982,-12.5745,10.2804,0.7801,11.2445,-3.3349,-0.4923,
-0.0000,-5.1739,-0.1397,-13.4966,-25.4932,14.0021,-3.3827,-50.4375,0.7410,6.5973,-12.2593,-2.9811,1.6949,5.7431,-6.0561,1.2646,
-0.0000,-13.3271,1.9044,-12.2437,-21.1789,21.5700,-4.6390,-44.0714,-0.0867,6.0937,-5.3505,-13.9225,2.0550,-1.6303,-7.8697,0.6807,
-0.0000,-16.1476,2.1519,-4.1099,-9.3165,15.6108,-2.8643,-36.3601,-4.2908,6.5466,3.1024,-10.9458,1.7470,-5.7590,-6.3965,-1.6332,
-0.0000,-13.6884,1.1486,2.3340,-1.0171,5.9703,-0.6663,-34.4973,-7.4446,7.4048,6.7300,-3.1681,1.2148,-5.9040,-4.2843,-3.5485,
-0.0000,-9.0541,-0.0458,4.6032,0.7983,-1.8185,0.5101,-36.0503,-7.8664,8.0069,4.7185,3.0277,0.6775,-3.3250,-3.2611,-4.3166,
-0.0000,-6.4476,-1.9487,2.1809,-5.8593,-3.2832,1.4170,-29.7959,-9.5801,8.7307,3.2376,15.6792,-0.1629,2.8138,-2.3677,-5.3970,
-0.0000,-2.5671,-3.7126,-4.0416,-17.0684,-0.6169,1.8020,-30.3731,-9.5201,9.5067,-2.3535,25.2000,-0.4204,10.3787,-1.7602,-5.2086,
-0.0000,-1.0849,-3.6238,-10.6547,-27.6002,6.3413,0.7399,-37.4087,-6.1589,8.4360,-7.5571,23.5019,-0.0506,13.8301,-1.9392,-2.9518,
-0.0000,-4.9479,-1.7760,-14.9895,-31.1157,16.9501,-2.0010,-43.8622,-2.6087,7.1391,-8.0859,8.8857,0.5828,10.0344,-3.8776,-0.6437,
-0.0000,-11.5942,0.7424,-12.9721,-21.5920,21.9933,-5.9995,-50.1465,0.4166,7.0729,-5.0130,-12.9936,0.8828,0.0976,-6.8184,1.0930,
-0.0000,-14.1334,1.4083,-3.6127,-4.6286,14.9182,-6.3879,-50.8288,-1.3584,7.5519,2.3981,-19.7193,0.1264,-6.5592,-5.8718,0.2620,
-0.0000,-13.0014,0.3161,2.2068,1.7462,7.1327,-4.5346,-44.3770,-4.9268,8.4896,6.9518,-9.9756,-0.7173,-4.8056,-3.8202,-1.7731,
-0.0000,-10.7127,-1.3302,1.6428,-3.7688,4.0831,-2.4315,-35.3428,-7.8659,9.4049,7.0562,5.4303,-1.0941,1.2584,-2.7663,-3.6163,
-0.0000,-3.9239,-2.0405,3.2124,-3.0551,-2.6687,-1.0507,-44.0193,-6.3801,8.9229,3.3404,8.3316,-1.1184,4.2103,-1.2656,-3.3325,
-0.0000,3.1896,-2.9648,2.1809,-7.3561,-7.1366,0.2019,-52.0365,-4.1785,8.0699,-1.5970,12.7672,-1.3634,8.2140,0.2619,-2.7466,
-0.0000,6.8066,-3.1169,-2.9710,-15.1715,-4.8321,-0.1012,-59.4847,-0.9762,7.1483,-8.4296,11.3557,-0.9787,10.7167,-0.0591,-1.0978,
-0.0000,6.2239,-1.2471,-5.6917,-15.1771,-1.0517,-3.4123,-71.4264,5.7597,5.8368,-14.2240,-4.8163,-0.1681,7.1858,-2.6338,2.2519,
-0.0000,-2.1657,1.6114,-6.5108,-13.9383,7.4216,-7.7332,-67.4123,10.5246,4.8308,-11.4691,-21.6392,0.1477,0.5242,-7.1296,3.7730,
-0.0000,-9.8957,3.1373,-0.7434,-5.1079,9.1465,-7.8458,-56.9642,7.3071,4.9228,-1.1244,-26.1101,0.0968,-5.0446,-7.7310,2.1628,
-0.0000,-10.3773,2.7920,5.9340,2.6061,4.0699,-5.2615,-51.5475,2.3671,5.4329,5.9639,-20.0441,-0.5522,-5.1076,-4.9519,-0.1501,
-0.0000,-5.9451,1.3378,8.7338,6.3161,-2.5519,-3.3813,-53.5654,-0.2486,6.7457,4.9381,-13.3627,-1.3375,-1.9804,-2.3833,-1.2941,
-0.0000,-2.6997,-0.1430,7.7618,3.6341,-5.5180,-1.7200,-52.3923,-2.5221,7.6392,2.4913,-3.8455,-1.5656,2.2876,-0.7086,-1.9776,
-0.0000,1.7086,-1.9721,5.1594,-2.0476,-6.8626,-0.5845,-53.3392,-3.6865,8.3690,-1.1171,6.2190,-2.0007,9.5342,0.8356,-2.3197,
-0.0000,7.3130,-3.3929,0.1466,-7.3247,-6.6851,-1.7600,-64.0954,-1.2253,9.1963,-9.0578,6.7086,-1.9434,14.5295,0.5120,-0.7894,
-0.0000,5.5173,-2.7756,-6.0787,-16.5340,1.7187,-2.5936,-64.5422,0.4800,7.8271,-11.0026,4.2688,-0.8728,14.6401,-1.1052,0.4844,
-0.0000,-3.0684,0.0776,-10.0563,-21.0161,14.2116,-5.0738,-59.7706,3.4242,5.8495,-8.9152,-8.5723,0.5287,9.7175,-4.8278,2.0659,
-0.0000,-9.7924,2.2030,-5.5302,-7.2797,16.1535,-7.5711,-61.5018,3.4926,6.3199,-3.8828,-26.3408,0.9675,-0.5206,-7.0376,2.3247,
-0.0000,-12.4647,1.8241,1.2678,4.2692,11.8913,-6.3447,-56.1585,-1.8740,8.1007,3.4839,-23.6713,0.3153,-2.9409,-5.1064,0.1936,
-0.0000,-11.8158,0.0619,3.2058,4.9524,8.9048,-3.8421,-48.6693,-7.6438,9.8890,6.7179,-10.3505,-0.3529,1.7707,-2.5305,-2.0143,
-0.0000,-5.6011,-1.8360,4.2078,9.1656,2.1048,-2.1329,-56.8197,-10.3762,11.4674,3.3135,-6.6169,-0.5657,2.9278,-0.4592,-2.8264,
-0.0000,-1.7695,-3.3800,2.7976,4.6843,-0.4766,-0.3475,-56.1508,-12.2818,12.4294,0.6828,3.6828,-0.7929,8.0488,1.0380,-3.6932,
-0.0000,0.0163,-4.5502,-2.8575,-8.3776,3.0213,1.5384,-48.6489,-13.7055,12.1462,-2.5266,17.0593,-0.5557,15.8302,1.6706,-4.3816,
-0.0000,0.9287,-4.2985,-9.8307,-19.7251,10.1423,0.8642,-51.2994,-10.6301,10.6304,-7.6591,16.1539,0.0530,19.1179,0.8299,-2.6172,
-0.0000,-2.8276,-1.8359,-13.2771,-22.3288,18.7157,-1.9435,-57.1890,-5.4055,8.5838,-9.3452,-0.5460,1.1200,14.4138,-2.2314,-0.0311,
-0.0000,-10.2458,0.9257,-11.2516,-14.0457,25.5880,-4.7678,-59.6095,-3.5265,7.5810,-4.1053,-20.4719,1.7308,4.8616,-4.6235,1.1328,
-0.0000,-13.0777,2.0396,-1.6944,1.8544,19.5582,-4.0367,-59.7100,-5.7431,7.5283,4.2812,-26.3194,1.4856,-2.0998,-3.2166,0.0961,
-0.0000,-9.1914,1.8279,7.6206,15.5354,6.4564,-2.0963,-64.4149,-6.9995,7.7381,7.1893,-25.2112,1.1253,-4.9581,-1.0919,-1.0583,
-0.0000,-6.0064,0.2675,7.5964,11.8637,2.9003,0.2515,-60.6114,-9.6856,8.4497,7.0637,-12.0011,0.8251,-0.3440,0.8175,-2.4430,
-0.0000,-2.1432,-0.8724,5.5809,5.1520,0.4850,2.0465,-58.6812,-10.0628,8.3148,4.2193,-1.3149,0.8927,4.0835,1.7692,-2.9497,
-0.0000,4.6847,-1.8628,5.1701,4.2902,-5.5013,3.0764,-66.0948,-8.3837,8.0379,-1.6856,1.8913,0.9351,6.8501,2.7182,-2.5510,
-0.0000,6.8009,-2.0642,0.7356,-1.3349,-3.7500,2.3740,-68.2323,-6.0597,8.2549,-8.1760,0.6167,1.2596,8.8696,1.2165,-1.9826,
-0.0000,2.5538,-0.8020,-7.3005,-14.4857,7.3893,-0.0564,-61.1557,-2.1822,6.7760,-11.2279,-4.1198,1.7771,9.3348,-2.5504,-0.7212,
-0.0000,-7.2858,2.1858,-10.0516,-19.9478,19.8310,-2.8599,-51.1725,1.0588,4.2906,-5.7478,-15.3707,2.2628,3.9637,-6.0836,0.4319,
-0.0000,-14.4874,3.5203,-3.0455,-7.3959,18.7902,-4.1464,-44.9055,-0.9781,5.5347,3.0587,-22.1832,1.8053,-2.9501,-6.8959,-0.6916,
-0.0000,-14.2321,3.0921,5.3655,5.0661,9.3109,-2.2519,-42.0640,-4.7974,6.6804,8.3659,-18.0133,1.2299,-4.9732,-4.7209,-2.5732,
0.0000,-10.6932,2.2847,8.8865,7.9808,2.8421,0.9898,-41.7474,-7.7367,6.5221,9.3007,-9.9267,1.0430,-3.3570,-1.5812,-3.7372,
-0.0000,-7.5897,1.0262,6.1861,0.2935,1.4697,2.8021,-38.7301,-8.7759,6.3421,6.5184,1.1025,0.9461,1.6023,-0.3793,-4.1243,
-0.0000,-1.8586,-0.1152,5.2636,-5.2254,-3.5354,4.9525,-41.4566,-8.4748,4.8689,3.7795,10.8141,0.9827,5.4096,1.3662,-4.0484,
-0.0000,4.5557,-0.7901,2.4218,-9.8343,-5.4840,4.7993,-53.4245,-4.9098,4.0885,-2.5111,10.3060,1.0649,7.9326,1.7248,-2.5882,
-0.0000,4.6816,-0.3993,-3.4988,-16.8994,0.2803,1.8774,-59.3624,0.0240,4.0519,-8.3961,3.5949,1.4409,8.6545,-1.0842,-0.5780,
-0.0000,-2.4983,1.9108,-7.2830,-18.4745,10.4583,-1.6312,-58.2914,3.5392,3.2670,-8.1695,-11.4842,2.3763,1.8928,-5.0894,1.0610,
-0.0000,-12.1744,4.2093,-4.9379,-12.2594,17.3362,-3.0909,-49.0022,2.6916,2.9353,-0.3605,-21.6714,2.8345,-6.3080,-6.9524,0.6408,
-0.0000,-17.4718,3.8006,0.4388,-5.1562,15.0016,-1.6471,-33.6848,-3.2187,4.4736,8.3472,-12.6735,2.2912,-7.5548,-5.7956,-2.1525,
-0.0000,-15.6753,1.7928,3.1200,-1.5127,8.5263,-0.1019,-29.3815,-7.9194,6.5229,10.2610,-1.7056,1.3865,-5.4069,-3.9551,-4.1543,
-0.0000,-10.8184,0.2240,3.0513,-3.3567,3.8126,1.2660,-33.0716,-9.0141,7.3176,7.3810,6.1506,0.8881,-0.8100,-2.0972,-4.4142,
-0.0000,-6.7899,-1.6116,0.6964,-9.5600,2.8372,2.8775,-32.0862,-11.1300,8.3071,4.8315,16.8012,0.2149,5.7197,-0.2125,-5.3009,
-0.0000,-5.5282,-3.2222,-5.7015,-23.9731,7.0826,3.8017,-24.0752,-12.5810,8.8237,1.8126,30.5277,-0.4174,13.8486,0.5398,-5.8425,
-0.0000,-4.7758,-2.9995,-10.9639,-31.5482,10.8075,2.0896,-27.7283,-8.4607,8.1182,-4.0041,28.3893,-0.0603,15.1963,-0.8879,-3.8332,
-0.0000,-5.6078,-1.2947,-13.3356,-26.6155,13.7992,-2.5961,-42.4256,-1.4888,7.5374,-9.8055,6.1163,0.6161,7.3531,-4.5578,-0.4912,
-0.0000,-11.2353,1.3077,-11.5524,-17.2129,17.5476,-6.4341,-50.4841,2.6486,6.6664,-7.7055,-16.3500,1.2024,-4.0350,-7.6428,1.6801,
-0.0000,-13.8321,2.2067,-3.2803,-3.1579,13.9197,-5.3614,-50.9741,-0.2950,6.5952,1.2081,-21.5458,1.1769,-10.2889,-6.1192,0.3432,
-0.0000,-13.5943,1.0884,2.8472,3.3056,7.7326,-2.9410,-41.4270,-5.5541,7.9262,7.7908,-11.3770,0.2016,-8.3919,-4.0298,-2.8510,
-0.0000,-10.0051,-0.8490,3.6373,4.3820,2.5625,-0.9129,-37.9084,-9.8303,9.8810,6.7560,-2.4914,-0.5404,-5.8568,-2.6137,-5.2490,
-0.0000,-4.5491,-2.4215,1.8664,2.1937,-0.8897,0.3102,-43.7777,-10.7145,10.6298,1.7876,3.0237,-0.6698,-2.3121,-1.1299,-5.3087,
-0.0000,2.0087,-3.8811,-0.8601,-3.2987,-4.0080,1.4569,-52.4753,-9.5014,10.0065,-3.7504,10.1826,-0.5507,2.7663,0.7119,-4.1855,
-0.0000,4.3831,-4.6896,-8.1047,-13.5218,1.7753,1.6198,-58.3774,-8.7248,9.2066,-8.8337,12.7453,0.0567,5.7632,1.3261,-2.6666,
-0.0000,-0.7249,-3.6015,-15.7284,-24.5368,14.4977,-0.0925,-55.0038,-7.0625,8.0270,-9.6188,8.5049,1.0501,5.1569,-1.1184,-1.3605,
-0.0000,-10.6573,-1.3951,-19.5012,-28.4837,28.4983,-3.3464,-47.6586,-6.0727,7.4922,-4.9231,-3.8955,1.5340,1.1454,-4.9183,-0.6969,
-0.0000,-17.7463,-0.4362,-15.7502,-22.1375,32.0961,-3.8087,-39.7277,-9.6248,7.9984,4.0070,-7.9409,1.0766,-2.9680,-4.8837,-1.8558,
-0.0000,-17.7944,-0.8215,-8.2160,-11.3294,24.8223,-1.6304,-36.9934,-13.7474,8.7820,10.0328,-2.9588,0.7786,-3.9801,-2.5239,-3.6938,
-0.0000,-12.4298,-1.9409,-2.9775,-2.4992,13.9414,0.1998,-42.9465,-14.9874,9.5442,9.0239,1.6054,0.7418,-3.6131,-0.5787,-4.4549,
-0.0000,-6.5650,-3.0394,-1.5414,-0.0719,6.1530,0.8995,-47.9096,-14.0763,10.1839,4.5563,4.9664,0.4653,-1.6222,0.0652,-4.6719,
-0.0000,0.8004,-4.6491,-0.7838,2.7767,-1.0687,1.7100,-57.6248,-13.9670,11.3448,-1.1602,7.1382,0.0583,1.8317,1.4895,-4.7103,
-0.0000,5.5289,-5.6482,-5.2684,-4.0528,-0.6317,1.4876,-65.0660,-12.2919,11.3633,-7.8358,8.7574,-0.0765,6.2773,1.9145,-3.4786,
-0.0000,2.0540,-5.1991,-13.6571,-19.9492,9.6182,-1.1034,-57.6736,-8.6783,10.6991,-11.5466,10.3289,-0.1378,11.3711,-0.9238,-1.8490,
-0.0000,-10.3208,-3.1821,-21.4942,-34.2055,25.5226,-5.0399,-37.3755,-6.0728,10.0480,-8.9861,7.8812,0.2635,10.6106,-6.5347,-1.0961,
-0.0000,-20.0333,-0.9344,-18.8025,-30.2285,31.2009,-6.5718,-25.9076,-6.6583,9.0982,0.4069,0.3440,0.4545,2.9430,-8.6603,-1.5658,
-0.0000,-18.7196,-0.1321,-7.1152,-10.8629,18.3729,-5.7915,-32.4283,-7.1400,9.3132,5.0624,-5.3785,0.3419,-2.3920,-7.0533,-1.8023,
-0.0000,-14.4458,-0.9829,-1.1243,-1.6128,8.4424,-4.2443,-38.4863,-8.8282,11.0829,4.4640,-1.8772,0.1294,-0.6335,-4.9051,-2.2838,
-0.0000,-5.1631,-2.2380,1.5750,4.6837,-0.0405,-2.2672,-55.8247,-8.7783,10.7060,0.9745,-3.5263,-0.0969,-1.0534,-1.6317,-1.9873,
-0.0000,3.4013,-3.0874,4.1653,10.8428,-9.7770,-0.4851,-69.2870,-7.9851,10.2837,-4.7504,-5.1621,0.0164,-0.8657,0.2980,-1.7620,
-0.0000,8.1956,-4.4180,-0.3785,3.8169,-9.1301,0.5144,-72.1691,-8.2243,11.3806,-11.3543,0.1620,0.0966,4.4503,0.6014,-2.2189,
-0.0000,8.8245,-4.5441,-7.1577,-7.1435,-0.0144,0.2238,-74.4597,-7.1421,10.6447,-13.9188,-0.4477,0.3410,7.6166,0.2857,-1.6499,
-0.0000,2.9966,-2.4297,-11.8042,-12.8620,11.8040,-2.4025,-75.6463,-3.9370,9.1981,-13.1598,-12.4224,1.2619,4.4914,-2.3989,0.3598,
-0.0000,-5.9037,0.1751,-11.7007,-8.1353,20.1402,-5.8063,-74.4109,-1.8907,8.9409,-8.9809,-29.1640,1.9999,-3.8329,-5.7685,1.6711,
-0.0000,-11.6121,0.7008,-4.7431,1.9824,19.0324,-4.5657,-64.4164,-7.0850,9.2381,2.2027,-27.9729,1.5461,-8.0715,-4.2996,-0.5123,
-0.0000,-9.9575,0.0049,2.0533,9.5638,10.9672,-1.6630,-60.6355,-10.9305,8.8260,8.1646,-19.7306,0.9174,-8.4299,-1.0534,-2.3940,
-0.0000,-4.1574,-1.3464,4.3819,13.4495,2.3356,-0.1017,-66.2899,-11.9619,10.1654,4.0287,-14.4068,0.7417,-5.5978,0.6143,-2.7734,
